,trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type,c_subscription_type,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,member_birth_year,member_gender,bike_share_for_all_trip,start_station_geom,end_station_geom
273,201802091736553188,360,2018-02-09 17:36:55+00:00,19th St at Florida St,124,2018-02-09 17:42:56+00:00,11th St at Bryant St,88,3188,,Subscriber,,37.7604469,-122.410807,37.7700298,-122.4117258,1989,Male,No,POINT(-122.410807 37.7604469),POINT(-122.4117258 37.7700298)
274,201710121252062174,292,2017-10-12 12:52:06+00:00,19th St at Florida St,124,2017-10-12 12:56:58+00:00,11th St at Bryant St,88,2174,,Subscriber,,37.7604469,-122.410807,37.7700298,-122.4117258,1978,Male,,POINT(-122.410807 37.7604469),POINT(-122.4117258 37.7700298)
275,201712221252011759,426,2017-12-22 12:52:01+00:00,19th St at Florida St,124,2017-12-22 12:59:07+00:00,11th St at Bryant St,88,1759,,Subscriber,,37.7604469,-122.410807,37.7700298,-122.4117258,1988,Male,,POINT(-122.410807 37.7604469),POINT(-122.4117258 37.7700298)
276,201802021202131566,314,2018-02-02 12:02:13+00:00,19th St at Florida St,124,2018-02-02 12:07:27+00:00,11th St at Bryant St,88,1566,,Subscriber,,37.7604469,-122.410807,37.7700298,-122.4117258,1978,Male,No,POINT(-122.410807 37.7604469),POINT(-122.4117258 37.7700298)
277,201710091233072407,474,2017-10-09 12:33:07+00:00,19th St at Mission St,122,2017-10-09 12:41:02+00:00,11th St at Bryant St,88,2407,,Subscriber,,37.760299,-122.418892,37.7700298,-122.4117258,1986,Male,,POINT(-122.418892 37.760299),POINT(-122.4117258 37.7700298)
278,201712191732441076,384,2017-12-19 17:32:44+00:00,20th St at Bryant St,125,2017-12-19 17:39:08+00:00,11th St at Bryant St,88,1076,,Customer,,37.7592005,-122.409851,37.7700298,-122.4117258,,,,POINT(-122.409851 37.7592005),POINT(-122.4117258 37.7700298)
279,201709241300521665,353,2017-09-24 13:00:52+00:00,20th St at Bryant St,125,2017-09-24 13:06:46+00:00,11th St at Bryant St,88,1665,,Customer,,37.7592005,-122.409851,37.7700298,-122.4117258,1987,Male,,POINT(-122.409851 37.7592005),POINT(-122.4117258 37.7700298)
280,201804021802073055,1377,2018-04-02 18:02:07+00:00,22nd St Caltrain Station,130,2018-04-02 18:25:04+00:00,11th St at Bryant St,88,3055,,Subscriber,,37.75736899005735,-122.3920565843582,37.7700298,-122.4117258,1989,Male,No,POINT(-122.392056584358 37.7573689900574),POINT(-122.4117258 37.7700298)
281,20180201121952755,1020,2018-02-01 12:19:52+00:00,22nd St Caltrain Station,130,2018-02-01 12:36:52+00:00,11th St at Bryant St,88,755,,Subscriber,,37.75736899005735,-122.3920565843582,37.7700298,-122.4117258,1983,Male,No,POINT(-122.392056584358 37.7573689900574),POINT(-122.4117258 37.7700298)
282,201801101800563621,762,2018-01-10 18:00:56+00:00,22nd St Caltrain Station,130,2018-01-10 18:13:38+00:00,11th St at Bryant St,88,3621,,Customer,,37.75736899005735,-122.3920565843582,37.7700298,-122.4117258,1987,Male,No,POINT(-122.392056584358 37.7573689900574),POINT(-122.4117258 37.7700298)
283,201710281317482153,878,2017-10-28 13:17:48+00:00,24th St at Chattanooga St,132,2017-10-28 13:32:26+00:00,11th St at Bryant St,88,2153,,Customer,,37.7518194,-122.4266139,37.7700298,-122.4117258,1995,Male,,POINT(-122.4266139 37.7518194),POINT(-122.4117258 37.7700298)
284,201803311100352877,1293,2018-03-31 11:00:35+00:00,29th St at Tiffany Ave,147,2018-03-31 11:22:08+00:00,11th St at Bryant St,88,2877,,Customer,,37.7440667,-122.4214722,37.7700298,-122.4117258,,,No,POINT(-122.4214722 37.7440667),POINT(-122.4117258 37.7700298)
285,201711071108262252,590,2017-11-07 11:08:26+00:00,2nd St at S Park St,48,2017-11-07 11:18:16+00:00,11th St at Bryant St,88,2252,,Subscriber,,37.782411189735896,-122.39270595839116,37.7700298,-122.4117258,1991,Male,,POINT(-122.392705958391 37.7824111897359),POINT(-122.4117258 37.7700298)
286,2017120110372768,699,2017-12-01 10:37:27+00:00,2nd St at S Park St,48,2017-12-01 10:49:07+00:00,11th St at Bryant St,88,68,,Subscriber,,37.782411189735896,-122.39270595839116,37.7700298,-122.4117258,1991,Male,,POINT(-122.392705958391 37.7824111897359),POINT(-122.4117258 37.7700298)
287,201712161441592351,1340,2017-12-16 14:41:59+00:00,30th St at San Jose Ave,146,2017-12-16 15:04:19+00:00,11th St at Bryant St,88,2351,,Subscriber,,37.7423139,-122.4231805,37.7700298,-122.4117258,1974,Male,,POINT(-122.4231805 37.7423139),POINT(-122.4117258 37.7700298)
288,201804232133341147,748,2018-04-23 21:33:34+00:00,3rd St at Townsend St,66,2018-04-23 21:46:03+00:00,11th St at Bryant St,88,1147,,Subscriber,,37.77874161153677,-122.39274082710836,37.7700298,-122.4117258,1984,Male,No,POINT(-122.392740827108 37.7787416115368),POINT(-122.4117258 37.7700298)
289,201804091824333249,532,2018-04-09 18:24:33+00:00,3rd St at Townsend St,66,2018-04-09 18:33:26+00:00,11th St at Bryant St,88,3249,,Subscriber,,37.77874161153677,-122.39274082710836,37.7700298,-122.4117258,1988,Female,No,POINT(-122.392740827108 37.7787416115368),POINT(-122.4117258 37.7700298)
290,201712191842053647,503,2017-12-19 18:42:05+00:00,3rd St at Townsend St,66,2017-12-19 18:50:29+00:00,11th St at Bryant St,88,3647,,Subscriber,,37.77874161153677,-122.39274082710836,37.7700298,-122.4117258,1963,Male,,POINT(-122.392740827108 37.7787416115368),POINT(-122.4117258 37.7700298)
291,201710251447322794,618,2017-10-25 14:47:32+00:00,3rd St at Townsend St,66,2017-10-25 14:57:51+00:00,11th St at Bryant St,88,2794,,Subscriber,,37.77874161153677,-122.39274082710836,37.7700298,-122.4117258,1985,Male,,POINT(-122.392740827108 37.7787416115368),POINT(-122.4117258 37.7700298)
292,201710111438173070,378,2017-10-11 14:38:17+00:00,4th St at Harrison St,47,2017-10-11 14:44:36+00:00,11th St at Bryant St,88,3070,,Subscriber,,37.78095459960753,-122.39974915981291,37.7700298,-122.4117258,1993,Male,,POINT(-122.399749159813 37.7809545996075),POINT(-122.4117258 37.7700298)
293,201712311408172984,693,2017-12-31 14:08:17+00:00,4th St at Harrison St,47,2017-12-31 14:19:51+00:00,11th St at Bryant St,88,2984,,Subscriber,,37.78095459960753,-122.39974915981291,37.7700298,-122.4117258,1989,Female,,POINT(-122.399749159813 37.7809545996075),POINT(-122.4117258 37.7700298)
294,201802261235252388,456,2018-02-26 12:35:25+00:00,4th St at Harrison St,47,2018-02-26 12:43:01+00:00,11th St at Bryant St,88,2388,,Subscriber,,37.78095459960753,-122.39974915981291,37.7700298,-122.4117258,1985,Male,No,POINT(-122.399749159813 37.7809545996075),POINT(-122.4117258 37.7700298)
295,201711281645561813,1010,2017-11-28 16:45:56+00:00,4th St at Mission Bay Blvd S,93,2017-11-28 17:02:46+00:00,11th St at Bryant St,88,1813,,Subscriber,,37.7704074,-122.3911984,37.7700298,-122.4117258,1985,Female,,POINT(-122.3911984 37.7704074),POINT(-122.4117258 37.7700298)
296,201712281737172817,596,2017-12-28 17:37:17+00:00,4th St at Mission Bay Blvd S,93,2017-12-28 17:47:13+00:00,11th St at Bryant St,88,2817,,Subscriber,,37.7704074,-122.3911984,37.7700298,-122.4117258,1960,Male,,POINT(-122.3911984 37.7704074),POINT(-122.4117258 37.7700298)
297,201712310944363033,992,2017-12-31 09:44:36+00:00,4th St at Mission Bay Blvd S,93,2017-12-31 10:01:08+00:00,11th St at Bryant St,88,3033,,Subscriber,,37.7704074,-122.3911984,37.7700298,-122.4117258,1985,Female,,POINT(-122.3911984 37.7704074),POINT(-122.4117258 37.7700298)
298,201804111707242584,961,2018-04-11 17:07:24+00:00,4th St at Mission Bay Blvd S,93,2018-04-11 17:23:25+00:00,11th St at Bryant St,88,2584,,Subscriber,,37.7704074,-122.3911984,37.7700298,-122.4117258,1984,Male,No,POINT(-122.3911984 37.7704074),POINT(-122.4117258 37.7700298)
299,20180331104256627,536,2018-03-31 10:42:56+00:00,5th St at Brannan St,64,2018-03-31 10:51:53+00:00,11th St at Bryant St,88,627,,Customer,,37.7767539,-122.3990176,37.7700298,-122.4117258,1978,Female,No,POINT(-122.3990176 37.7767539),POINT(-122.4117258 37.7700298)
300,201708311321332075,525,2017-08-31 13:21:33+00:00,5th St at Howard St,45,2017-08-31 13:30:18+00:00,11th St at Bryant St,88,2075,,Subscriber,,37.781752,-122.405127,37.7700298,-122.4117258,1976,Male,,POINT(-122.405127 37.781752),POINT(-122.4117258 37.7700298)
301,201711301806172803,523,2017-11-30 18:06:17+00:00,5th St at Howard St,45,2017-11-30 18:15:00+00:00,11th St at Bryant St,88,2803,,Subscriber,,37.781752,-122.405127,37.7700298,-122.4117258,1983,Male,,POINT(-122.405127 37.781752),POINT(-122.4117258 37.7700298)
302,201802091833091742,497,2018-02-09 18:33:09+00:00,5th St at Howard St,45,2018-02-09 18:41:27+00:00,11th St at Bryant St,88,1742,,Subscriber,,37.781752,-122.405127,37.7700298,-122.4117258,1979,Female,No,POINT(-122.405127 37.781752),POINT(-122.4117258 37.7700298)
303,201710251713222123,439,2017-10-25 17:13:22+00:00,5th St at Howard St,45,2017-10-25 17:20:42+00:00,11th St at Bryant St,88,2123,,Subscriber,,37.781752,-122.405127,37.7700298,-122.4117258,1987,Female,,POINT(-122.405127 37.781752),POINT(-122.4117258 37.7700298)
304,201709201311341655,911,2017-09-20 13:11:34+00:00,5th St at Howard St,45,2017-09-20 13:26:46+00:00,11th St at Bryant St,88,1655,,Customer,,37.781752,-122.405127,37.7700298,-122.4117258,,,,POINT(-122.405127 37.781752),POINT(-122.4117258 37.7700298)
305,201801311725342703,523,2018-01-31 17:25:34+00:00,5th St at Howard St,45,2018-01-31 17:34:18+00:00,11th St at Bryant St,88,2703,,Subscriber,,37.781752,-122.405127,37.7700298,-122.4117258,1987,Female,No,POINT(-122.405127 37.781752),POINT(-122.4117258 37.7700298)
306,201803271714371260,772,2018-03-27 17:14:37+00:00,5th at Folsom,321,2018-03-27 17:27:29+00:00,11th St at Bryant St,88,1260,,Subscriber,,37.78014570345598,-122.40307085237872,37.7700298,-122.4117258,1968,Male,No,POINT(-122.403070852379 37.780145703456),POINT(-122.4117258 37.7700298)
307,201708231649412109,601,2017-08-23 16:49:41+00:00,5th at Folsom,321,2017-08-23 16:59:43+00:00,11th St at Bryant St,88,2109,,Subscriber,,37.78014570345598,-122.40307085237872,37.7700298,-122.4117258,1986,Male,,POINT(-122.403070852379 37.780145703456),POINT(-122.4117258 37.7700298)
308,20171224141736388,431,2017-12-24 14:17:36+00:00,5th at Folsom,321,2017-12-24 14:24:47+00:00,11th St at Bryant St,88,388,,Subscriber,,37.78014570345598,-122.40307085237872,37.7700298,-122.4117258,1985,Male,,POINT(-122.403070852379 37.780145703456),POINT(-122.4117258 37.7700298)
309,201712011616082570,249,2017-12-01 16:16:08+00:00,7th St at Brannan St,79,2017-12-01 16:20:18+00:00,11th St at Bryant St,88,2570,,Subscriber,,37.7734919,-122.4036725,37.7700298,-122.4117258,1990,Male,,POINT(-122.4036725 37.7734919),POINT(-122.4117258 37.7700298)
310,201710231628132615,341,2017-10-23 16:28:13+00:00,7th St at Brannan St,79,2017-10-23 16:33:55+00:00,11th St at Bryant St,88,2615,,Subscriber,,37.7734919,-122.4036725,37.7700298,-122.4117258,1983,Male,,POINT(-122.4036725 37.7734919),POINT(-122.4117258 37.7700298)
311,201711061838381654,339,2017-11-06 18:38:38+00:00,7th St at Brannan St,79,2017-11-06 18:44:17+00:00,11th St at Bryant St,88,1654,,Subscriber,,37.7734919,-122.4036725,37.7700298,-122.4117258,1994,Male,,POINT(-122.4036725 37.7734919),POINT(-122.4117258 37.7700298)
312,20171020163611385,397,2017-10-20 16:36:11+00:00,7th St at Brannan St,79,2017-10-20 16:42:48+00:00,11th St at Bryant St,88,385,,Subscriber,,37.7734919,-122.4036725,37.7700298,-122.4117258,1983,Male,,POINT(-122.4036725 37.7734919),POINT(-122.4117258 37.7700298)
313,201712181634043026,435,2017-12-18 16:34:04+00:00,7th St at Brannan St,79,2017-12-18 16:41:20+00:00,11th St at Bryant St,88,3026,,Subscriber,,37.7734919,-122.4036725,37.7700298,-122.4117258,1983,Male,,POINT(-122.4036725 37.7734919),POINT(-122.4117258 37.7700298)
314,201802180030051737,164,2018-02-18 00:30:05+00:00,8th St at Ringold St,60,2018-02-18 00:32:49+00:00,11th St at Bryant St,88,1737,,Subscriber,,37.77452040113685,-122.4094493687153,37.7700298,-122.4117258,1968,Male,No,POINT(-122.409449368715 37.7745204011368),POINT(-122.4117258 37.7700298)
315,20180216180135776,270,2018-02-16 18:01:35+00:00,8th St at Ringold St,60,2018-02-16 18:06:06+00:00,11th St at Bryant St,88,776,,Subscriber,,37.77452040113685,-122.4094493687153,37.7700298,-122.4117258,1985,Male,No,POINT(-122.409449368715 37.7745204011368),POINT(-122.4117258 37.7700298)
317,20170904155405869,582,2017-09-04 15:54:05+00:00,Berry St at 4th St,81,2017-09-04 16:03:47+00:00,11th St at Bryant St,88,869,,Subscriber,,37.77588,-122.39317,37.7700298,-122.4117258,1961,Male,,POINT(-122.39317 37.77588),POINT(-122.4117258 37.7700298)
318,20180314185246973,607,2018-03-14 18:52:46+00:00,Berry St at 4th St,81,2018-03-14 19:02:54+00:00,11th St at Bryant St,88,973,,Subscriber,,37.77588,-122.39317,37.7700298,-122.4117258,1983,Male,No,POINT(-122.39317 37.77588),POINT(-122.4117258 37.7700298)
319,201804281643352906,980,2018-04-28 16:43:35+00:00,Berry St at 4th St,81,2018-04-28 16:59:55+00:00,11th St at Bryant St,88,2906,,Subscriber,,37.77588,-122.39317,37.7700298,-122.4117258,1994,Female,No,POINT(-122.39317 37.77588),POINT(-122.4117258 37.7700298)
320,20170831093738907,1136,2017-08-31 09:37:38+00:00,Berry St at 4th St,81,2017-08-31 09:56:34+00:00,11th St at Bryant St,88,907,,Subscriber,,37.77588,-122.39317,37.7700298,-122.4117258,1975,Male,,POINT(-122.39317 37.77588),POINT(-122.4117258 37.7700298)
321,201709171503461572,635,2017-09-17 15:03:46+00:00,Berry St at 4th St,81,2017-09-17 15:14:21+00:00,11th St at Bryant St,88,1572,,Subscriber,,37.77588,-122.39317,37.7700298,-122.4117258,1961,Male,,POINT(-122.39317 37.77588),POINT(-122.4117258 37.7700298)
322,201801311617361319,505,2018-01-31 16:17:36+00:00,Berry St at 4th St,81,2018-01-31 16:26:01+00:00,11th St at Bryant St,88,1319,,Subscriber,,37.77588,-122.39317,37.7700298,-122.4117258,1961,Male,No,POINT(-122.39317 37.77588),POINT(-122.4117258 37.7700298)
324,20171214082602720,938,2017-12-14 08:26:02+00:00,Broderick St at Oak St,71,2017-12-14 08:41:40+00:00,11th St at Bryant St,88,720,,Subscriber,,37.7730627,-122.4390777,37.7700298,-122.4117258,1965,Male,,POINT(-122.4390777 37.7730627),POINT(-122.4117258 37.7700298)
325,201804090857572993,1017,2018-04-09 08:57:57+00:00,Broderick St at Oak St,71,2018-04-09 09:14:55+00:00,11th St at Bryant St,88,2993,,Subscriber,,37.7730627,-122.4390777,37.7700298,-122.4117258,1991,Female,No,POINT(-122.4390777 37.7730627),POINT(-122.4117258 37.7700298)
326,20170924144827932,243,2017-09-24 14:48:27+00:00,Bryant St at 15th St,100,2017-09-24 14:52:30+00:00,11th St at Bryant St,88,932,,Subscriber,,37.7671004,-122.410662,37.7700298,-122.4117258,1943,Female,,POINT(-122.410662 37.7671004),POINT(-122.4117258 37.7700298)
327,20180302163829455,146,2018-03-02 16:38:29+00:00,Bryant St at 15th St,100,2018-03-02 16:40:55+00:00,11th St at Bryant St,88,455,,Subscriber,,37.7671004,-122.410662,37.7700298,-122.4117258,1979,Male,No,POINT(-122.410662 37.7671004),POINT(-122.4117258 37.7700298)
328,201804301833452698,131,2018-04-30 18:33:45+00:00,Bryant St at 15th St,100,2018-04-30 18:35:56+00:00,11th St at Bryant St,88,2698,,Subscriber,,37.7671004,-122.410662,37.7700298,-122.4117258,1974,Male,No,POINT(-122.410662 37.7671004),POINT(-122.4117258 37.7700298)
329,20180130125328700,124,2018-01-30 12:53:28+00:00,Bryant St at 15th St,100,2018-01-30 12:55:33+00:00,11th St at Bryant St,88,700,,Subscriber,,37.7671004,-122.410662,37.7700298,-122.4117258,1968,Male,No,POINT(-122.410662 37.7671004),POINT(-122.4117258 37.7700298)
330,201711091215461698,146,2017-11-09 12:15:46+00:00,Bryant St at 15th St,100,2017-11-09 12:18:13+00:00,11th St at Bryant St,88,1698,,Customer,,37.7671004,-122.410662,37.7700298,-122.4117258,1967,Male,,POINT(-122.410662 37.7671004),POINT(-122.4117258 37.7700298)
331,201709201311212914,126,2017-09-20 13:11:21+00:00,Bryant St at 15th St,100,2017-09-20 13:13:28+00:00,11th St at Bryant St,88,2914,,Subscriber,,37.7671004,-122.410662,37.7700298,-122.4117258,1985,Male,,POINT(-122.410662 37.7671004),POINT(-122.4117258 37.7700298)
332,201711301707452257,305,2017-11-30 17:07:45+00:00,Bryant St at 6th St,63,2017-11-30 17:12:50+00:00,11th St at Bryant St,88,2257,,Subscriber,,37.775910222333366,-122.40257500673576,37.7700298,-122.4117258,1961,Male,,POINT(-122.402575006736 37.7759102223334),POINT(-122.4117258 37.7700298)
333,201709301629542924,515,2017-09-30 16:29:54+00:00,Bryant St at 6th St,63,2017-09-30 16:38:29+00:00,11th St at Bryant St,88,2924,,Subscriber,,37.775910222333366,-122.40257500673576,37.7700298,-122.4117258,1986,Male,,POINT(-122.402575006736 37.7759102223334),POINT(-122.4117258 37.7700298)
334,201801290853301979,1043,2018-01-29 08:53:30+00:00,Central Ave at Fell St,70,2018-01-29 09:10:53+00:00,11th St at Bryant St,88,1979,,Customer,,37.77331087889723,-122.44429260492323,37.7700298,-122.4117258,1991,Female,No,POINT(-122.444292604923 37.7733108788972),POINT(-122.4117258 37.7700298)
335,201804200938171921,813,2018-04-20 09:38:17+00:00,Central Ave at Fell St,70,2018-04-20 09:51:51+00:00,11th St at Bryant St,88,1921,,Subscriber,,37.77331087889723,-122.44429260492323,37.7700298,-122.4117258,1991,Female,No,POINT(-122.444292604923 37.7733108788972),POINT(-122.4117258 37.7700298)
336,201803190750332285,1017,2018-03-19 07:50:33+00:00,Central Ave at Fell St,70,2018-03-19 08:07:31+00:00,11th St at Bryant St,88,2285,,Subscriber,,37.77331087889723,-122.44429260492323,37.7700298,-122.4117258,1996,Female,No,POINT(-122.444292604923 37.7733108788972),POINT(-122.4117258 37.7700298)
337,201803300831172642,1162,2018-03-30 08:31:17+00:00,Central Ave at Fell St,70,2018-03-30 08:50:40+00:00,11th St at Bryant St,88,2642,,Subscriber,,37.77331087889723,-122.44429260492323,37.7700298,-122.4117258,1996,Male,No,POINT(-122.444292604923 37.7733108788972),POINT(-122.4117258 37.7700298)
338,201804130753432626,1009,2018-04-13 07:53:43+00:00,Central Ave at Fell St,70,2018-04-13 08:10:33+00:00,11th St at Bryant St,88,2626,,Subscriber,,37.77331087889723,-122.44429260492323,37.7700298,-122.4117258,1996,Male,No,POINT(-122.444292604923 37.7733108788972),POINT(-122.4117258 37.7700298)
339,201709081707052415,961,2017-09-08 17:07:05+00:00,Central Ave at Fell St,70,2017-09-08 17:23:06+00:00,11th St at Bryant St,88,2415,,Subscriber,,37.77331087889723,-122.44429260492323,37.7700298,-122.4117258,1985,Male,,POINT(-122.444292604923 37.7733108788972),POINT(-122.4117258 37.7700298)
340,201801300755112917,1104,2018-01-30 07:55:11+00:00,Central Ave at Fell St,70,2018-01-30 08:13:35+00:00,11th St at Bryant St,88,2917,,Subscriber,,37.77331087889723,-122.44429260492323,37.7700298,-122.4117258,1996,Male,No,POINT(-122.444292604923 37.7733108788972),POINT(-122.4117258 37.7700298)
341,2018040907532545,905,2018-04-09 07:53:25+00:00,Central Ave at Fell St,70,2018-04-09 08:08:30+00:00,11th St at Bryant St,88,45,,Subscriber,,37.77331087889723,-122.44429260492323,37.7700298,-122.4117258,1996,Female,No,POINT(-122.444292604923 37.7733108788972),POINT(-122.4117258 37.7700298)
342,201802060714093180,916,2018-02-06 07:14:09+00:00,Central Ave at Fell St,70,2018-02-06 07:29:26+00:00,11th St at Bryant St,88,3180,,Subscriber,,37.77331087889723,-122.44429260492323,37.7700298,-122.4117258,1996,Female,No,POINT(-122.444292604923 37.7733108788972),POINT(-122.4117258 37.7700298)
343,201803230753402052,1015,2018-03-23 07:53:40+00:00,Central Ave at Fell St,70,2018-03-23 08:10:35+00:00,11th St at Bryant St,88,2052,,Subscriber,,37.77331087889723,-122.44429260492323,37.7700298,-122.4117258,1996,Female,No,POINT(-122.444292604923 37.7733108788972),POINT(-122.4117258 37.7700298)
344,201804291700093870,628,2018-04-29 17:00:09+00:00,Church St at Duboce Ave,85,2018-04-29 17:10:38+00:00,11th St at Bryant St,88,3870,,Subscriber,,37.7700831,-122.4291557,37.7700298,-122.4117258,1963,Male,Yes,POINT(-122.4291557 37.7700831),POINT(-122.4117258 37.7700298)
345,201712171809233330,747,2017-12-17 18:09:23+00:00,Church St at Duboce Ave,85,2017-12-17 18:21:50+00:00,11th St at Bryant St,88,3330,,Subscriber,,37.7700831,-122.4291557,37.7700298,-122.4117258,1980,Male,,POINT(-122.4291557 37.7700831),POINT(-122.4117258 37.7700298)
346,20180109101832369,526,2018-01-09 10:18:32+00:00,Church St at Duboce Ave,85,2018-01-09 10:27:19+00:00,11th St at Bryant St,88,369,,Subscriber,,37.7700831,-122.4291557,37.7700298,-122.4117258,1993,Male,No,POINT(-122.4291557 37.7700831),POINT(-122.4117258 37.7700298)
347,201712200934572889,466,2017-12-20 09:34:57+00:00,Church St at Duboce Ave,85,2017-12-20 09:42:43+00:00,11th St at Bryant St,88,2889,,Subscriber,,37.7700831,-122.4291557,37.7700298,-122.4117258,1987,Male,,POINT(-122.4291557 37.7700831),POINT(-122.4117258 37.7700298)
348,201802230936112967,495,2018-02-23 09:36:11+00:00,Church St at Duboce Ave,85,2018-02-23 09:44:27+00:00,11th St at Bryant St,88,2967,,Subscriber,,37.7700831,-122.4291557,37.7700298,-122.4117258,1993,Male,No,POINT(-122.4291557 37.7700831),POINT(-122.4117258 37.7700298)
349,201802020932063026,635,2018-02-02 09:32:06+00:00,Church St at Duboce Ave,85,2018-02-02 09:42:42+00:00,11th St at Bryant St,88,3026,,Subscriber,,37.7700831,-122.4291557,37.7700298,-122.4117258,1987,Male,No,POINT(-122.4291557 37.7700831),POINT(-122.4117258 37.7700298)
350,201709110937392914,472,2017-09-11 09:37:39+00:00,Church St at Duboce Ave,85,2017-09-11 09:45:31+00:00,11th St at Bryant St,88,2914,,Subscriber,,37.7700831,-122.4291557,37.7700298,-122.4117258,1993,Male,,POINT(-122.4291557 37.7700831),POINT(-122.4117258 37.7700298)
351,201712171634432415,981,2017-12-17 16:34:43+00:00,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2017-12-17 16:51:05+00:00,11th St at Bryant St,88,2415,,Subscriber,,37.7810737,-122.4117382,37.7700298,-122.4117258,1994,Female,,POINT(-122.4117382 37.7810737),POINT(-122.4117258 37.7700298)
353,201710301722023065,1215,2017-10-30 17:22:02+00:00,Davis St at Jackson St,11,2017-10-30 17:42:18+00:00,11th St at Bryant St,88,3065,,Subscriber,,37.79728,-122.398436,37.7700298,-122.4117258,1961,Male,,POINT(-122.398436 37.79728),POINT(-122.4117258 37.7700298)
354,201801261613342049,1098,2018-01-26 16:13:34+00:00,Davis St at Jackson St,11,2018-01-26 16:31:52+00:00,11th St at Bryant St,88,2049,,Subscriber,,37.79728,-122.398436,37.7700298,-122.4117258,1961,Male,No,POINT(-122.398436 37.79728),POINT(-122.4117258 37.7700298)
355,20171130161422365,263,2017-11-30 16:14:22+00:00,Division St at Potrero Ave,89,2017-11-30 16:18:45+00:00,11th St at Bryant St,88,365,,Subscriber,,37.76921786152374,-122.40764558315276,37.7700298,-122.4117258,1983,Male,,POINT(-122.407645583153 37.7692178615237),POINT(-122.4117258 37.7700298)
356,201801201401172794,232,2018-01-20 14:01:17+00:00,Division St at Potrero Ave,89,2018-01-20 14:05:10+00:00,11th St at Bryant St,88,2794,,Subscriber,,37.76921786152374,-122.40764558315276,37.7700298,-122.4117258,1961,Male,No,POINT(-122.407645583153 37.7692178615237),POINT(-122.4117258 37.7700298)
357,201712011349172315,161,2017-12-01 13:49:17+00:00,Division St at Potrero Ave,89,2017-12-01 13:51:58+00:00,11th St at Bryant St,88,2315,,Subscriber,,37.76921786152374,-122.40764558315276,37.7700298,-122.4117258,1983,Male,,POINT(-122.407645583153 37.7692178615237),POINT(-122.4117258 37.7700298)
358,20170909135604159,917,2017-09-09 13:56:04+00:00,Dolores St at 15th St,96,2017-09-09 14:11:21+00:00,11th St at Bryant St,88,159,,Subscriber,,37.7662102,-122.4266136,37.7700298,-122.4117258,1990,Male,,POINT(-122.4266136 37.7662102),POINT(-122.4117258 37.7700298)
359,201708201709511642,336,2017-08-20 17:09:51+00:00,Dolores St at 15th St,96,2017-08-20 17:15:28+00:00,11th St at Bryant St,88,1642,,Subscriber,,37.7662102,-122.4266136,37.7700298,-122.4117258,1984,Male,,POINT(-122.4266136 37.7662102),POINT(-122.4117258 37.7700298)
360,201803171534263072,653,2018-03-17 15:34:26+00:00,Duboce Park,84,2018-03-17 15:45:19+00:00,11th St at Bryant St,88,3072,,Subscriber,,37.7692005,-122.4338119,37.7700298,-122.4117258,1990,Male,No,POINT(-122.4338119 37.7692005),POINT(-122.4117258 37.7700298)
361,201710212300471221,567,2017-10-21 23:00:47+00:00,Duboce Park,84,2017-10-21 23:10:14+00:00,11th St at Bryant St,88,1221,,Subscriber,,37.7692005,-122.4338119,37.7700298,-122.4117258,1988,Male,,POINT(-122.4338119 37.7692005),POINT(-122.4117258 37.7700298)
362,20170826142448892,991,2017-08-26 14:24:48+00:00,Esprit Park,126,2017-08-26 14:41:19+00:00,11th St at Bryant St,88,892,,Subscriber,,37.7616343,-122.3906477,37.7700298,-122.4117258,1983,Male,,POINT(-122.3906477 37.7616343),POINT(-122.4117258 37.7700298)
363,201802271238562868,589,2018-02-27 12:38:56+00:00,Esprit Park,126,2018-02-27 12:48:46+00:00,11th St at Bryant St,88,2868,,Subscriber,,37.7616343,-122.3906477,37.7700298,-122.4117258,1980,Other,No,POINT(-122.3906477 37.7616343),POINT(-122.4117258 37.7700298)
364,20170926103329126,576,2017-09-26 10:33:29+00:00,Father Alfred E Boeddeker Park,34,2017-09-26 10:43:05+00:00,11th St at Bryant St,88,126,,Subscriber,,37.7839879,-122.412408,37.7700298,-122.4117258,1986,Male,,POINT(-122.412408 37.7839879),POINT(-122.4117258 37.7700298)
365,201708291012592494,580,2017-08-29 10:12:59+00:00,Father Alfred E Boeddeker Park,34,2017-08-29 10:22:40+00:00,11th St at Bryant St,88,2494,,Subscriber,,37.7839879,-122.412408,37.7700298,-122.4117258,1955,Male,,POINT(-122.412408 37.7839879),POINT(-122.4117258 37.7700298)
367,201709281106222618,527,2017-09-28 11:06:22+00:00,Father Alfred E Boeddeker Park,34,2017-09-28 11:15:10+00:00,11th St at Bryant St,88,2618,,Subscriber,,37.7839879,-122.412408,37.7700298,-122.4117258,1986,Male,,POINT(-122.412408 37.7839879),POINT(-122.4117258 37.7700298)
368,201709131117221609,651,2017-09-13 11:17:22+00:00,Father Alfred E Boeddeker Park,34,2017-09-13 11:28:13+00:00,11th St at Bryant St,88,1609,,Subscriber,,37.7839879,-122.412408,37.7700298,-122.4117258,1986,Male,,POINT(-122.412408 37.7839879),POINT(-122.4117258 37.7700298)
